"handle","title","product_id","variant_id","sku","barcode","options","price","status","created_at","vendor","fulfillment_service"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680509504","2468181_10841","","Light Blue / S","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680542272","2468181_10842","","Light Blue / M","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680575040","2468181_10843","","Light Blue / L","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680607808","2468181_10844","","Light Blue / XL","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680640576","2468181_10845","","Light Blue / 2XL","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680673344","2468181_10849","","Light Pink / S","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680706112","2468181_10850","","Light Pink / M","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680738880","2468181_10851","","Light Pink / L","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680771648","2468181_10852","","Light Pink / XL","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
"anything-u-wanna-do-hoodie","Anything U Wanna Do hoodie","gid://shopify/Product/6611751436352","gid://shopify/ProductVariant/39456680804416","2468181_10853","","Light Pink / 2XL","60.00","active","2022-07-17T20:42:17-05:00","MyShirtsDope.com","manual"
